corp_code,corp_name,stock_code,modify_date,ss,,,new_corp_code,,,
384887,에이테크솔루션,71670,20220228,6,00,0,00384887,,,
760999,상신전자,263810,20220221,6,00,0,00760999,,,
438036,팅크웨어,84730,20220221,6,00,0,00438036,,,
1246034,네오펙트,290660,20220221,7,00,0,001246034,,,
415594,동국S&C,100130,20220225,6,00,0,00415594,,,
148984,조선내화,480,20220225,6,00,0,00148984,,,
1264438,자이언트스텝,289220,20220225,7,00,0,001264438,,,
1255652,레이크머티리얼즈,281740,20220225,7,00,0,001255652,,,
1188378,시스웍,269620,20220225,7,00,0,001188378,,,
563518,비나텍,126340,20220225,6,00,0,00563518,,,
562245,태웅로직스,124560,20220225,6,00,0,00562245,,,
1196313,유에스티,263770,20220225,7,00,0,001196313,,,
664181,인텔리안테크,189300,20220225,6,00,0,00664181,,,
218575,황금에스티,32560,20220225,6,00,0,00218575,,,
454399,이상네트웍스,80010,20220225,6,00,0,00454399,,,
1311286,퀀타매트릭스,317690,20220225,7,00,0,001311286,,,
117337,동양,1520,20220225,6,00,0,00117337,,,
1066058,파마리서치바이오,217950,20220228,7,00,0,001066058,,,
126955,삼양식품,3230,20220228,6,00,0,00126955,,,
1058101,라파스,214260,20220225,7,00,0,001058101,,,
577016,수산아이앤티,50960,20220225,6,00,0,00577016,,,
101220,KG케미칼,1390,20220225,6,00,0,00101220,,,
1246742,테크트랜스,258050,20220225,7,00,0,001246742,,,
991225,더콘텐츠온,302920,20220225,6,00,0,00991225,,,
1213586,아이디피,332370,20220225,7,00,0,001213586,,,
159254,한국전자홀딩스,6200,20220225,6,00,0,00159254,,,
929778,세기리텍,199870,20220225,6,00,0,00929778,,,
187770,한국파마,32300,20220225,6,00,0,00187770,,,
405506,삼영에스앤씨,361670,20220228,6,00,0,00405506,,,
1113718,올릭스,226950,20220221,7,00,0,001113718,,,
1344831,딥노이드,315640,20220221,7,00,0,001344831,,,
446479,신비앤텍,70480,20220221,6,00,0,00446479,,,
1396931,유엑스엔,337840,20220225,7,00,0,001396931,,,
769158,케이엔제이,272110,20220225,6,00,0,00769158,,,
925967,이엠티,232530,20220225,6,00,0,00925967,,,
228712,동우팜투테이블,88910,20220225,6,00,0,00228712,,,
110583,대성엘텍,25440,20220225,6,00,0,00110583,,,
268181,에스피컴텍,39110,20220225,6,00,0,00268181,,,
1569102,IBKS제16호스팩,388790,20220225,7,00,0,001569102,,,
137289,이라이콤,41520,20220225,6,00,0,00137289,,,
133858,세방전지,4490,20220225,6,00,0,00133858,,,
1353024,TS트릴리온,317240,20220225,7,00,0,001353024,,,
1562589,LX홀딩스,383800,20220225,7,00,0,001562589,,,
115931,디오,39840,20220228,6,00,0,00115931,,,
983934,아이스크림에듀,289010,20220228,6,00,0,00983934,,,
1208849,나인테크,267320,20220221,7,00,0,001208849,,,
867034,듀켐바이오,176750,20220221,6,00,0,00867034,,,
159209,한전기술,52690,20220225,6,00,0,00159209,,,
304076,원방테크,53080,20220225,6,00,0,00304076,,,
109754,대림비앤코,5750,20220225,6,00,0,00109754,,,
1407909,대신밸런스제8호스팩,336570,20220225,7,00,0,001407909,,,
552992,진매트릭스,109820,20220224,6,00,0,00552992,,,
137058,신일제약,12790,20220225,6,00,0,00137058,,,
1388631,오션스톤,329020,20220225,7,00,0,001388631,,,
957735,클리오,237880,20220225,6,00,0,00957735,,,
128661,에스에이엠티,31330,20220225,6,00,0,00128661,,,
684802,에이플러스에셋,244920,20220225,6,00,0,00684802,,,
115612,동부건설,5960,20220225,6,00,0,00115612,,,
1293953,싸이버원,356890,20220225,7,00,0,001293953,,,
245694,남화산업,111710,20220225,6,00,0,00245694,,,
217743,화성밸브,39610,20220225,6,00,0,00217743,,,
1231786,슈프리마아이디,317770,20220225,7,00,0,001231786,,,
137207,유니켐,11330,20220225,6,00,0,00137207,,,
173731,씨앤에스자산관리,32040,20220225,6,00,0,00173731,,,
297934,피씨디렉트,51380,20220225,6,00,0,00297934,,,
681249,씨유메디칼,115480,20220225,6,00,0,00681249,,,
185046,SM C&C,48550,20220225,6,00,0,00185046,,,
1199189,이랜시스,264850,20220225,7,00,0,001199189,,,
119672,두올,16740,20220225,6,00,0,00119672,,,
1152470,펄어비스,263750,20220225,7,00,0,001152470,,,
162911,한일사료,5860,20220225,6,00,0,00162911,,,
429694,파버나인,177830,20220225,6,00,0,00429694,,,
113544,대한화섬,3830,20220225,6,00,0,00113544,,,
396925,엠로,58970,20220228,6,00,0,00396925,,,
975290,에이스토리,241840,20220225,6,00,0,00975290,,,
956930,동아에스티,170900,20220225,6,00,0,00956930,,,
1141942,액트로,290740,20220225,7,00,0,001141942,,,
163345,DB,12030,20220225,6,00,0,00163345,,,
978075,렌딩머신,179720,20220225,6,00,0,00978075,,,
1190124,미디어젠,279600,20220225,7,00,0,001190124,,,
121932,미원상사,2840,20220225,6,00,0,00121932,,,
676122,지디,155960,20220225,6,00,0,00676122,,,
156691,한국공항,5430,20220225,6,00,0,00156691,,,
359395,헬릭스미스,84990,20220225,6,00,0,00359395,,,
159795,한국카본,17960,20220225,6,00,0,00159795,,,
1405451,알체라,347860,20220225,7,00,0,001405451,,,
524421,테스,95610,20220225,6,00,0,00524421,,,
556712,힘스,238490,20220228,6,00,0,00556712,,,
453442,해성티피씨,59270,20220221,6,00,0,00453442,,,
107224,남선알미늄,8350,20220225,6,00,0,00107224,,,
1217014,트윔,290090,20220225,7,00,0,001217014,,,
129411,삼환기업,360,20220225,6,00,0,00129411,,,
1335930,티움바이오,321550,20220225,7,00,0,001335930,,,
1236897,제일약품,271980,20220225,7,00,0,001236897,,,
172291,더존비즈온,12510,20220225,6,00,0,00172291,,,
1020524,자이글,234920,20220225,7,00,0,001020524,,,
964595,엔바이오니아,317870,20220225,6,00,0,00964595,,,
184667,유진기업,23410,20220228,6,00,0,00184667,,,
491336,잘만테크,90120,20220225,6,00,0,00491336,,,
384948,대유,290380,20220225,6,00,0,00384948,,,
1567520,대신밸런스제10호스팩,387310,20220225,7,00,0,001567520,,,
556615,모바일어플라이언스,87260,20220225,6,00,0,00556615,,,
113128,대한약품,23910,20220225,6,00,0,00113128,,,
115472,미주제강,2670,20220225,6,00,0,00115472,,,
160418,한국프랜지공업,10100,20220225,6,00,0,00160418,,,
447760,미래컴퍼니,49950,20220225,6,00,0,00447760,,,
1084294,오토앤,353590,20220225,7,00,0,001084294,,,
268011,일레덱스홀딩스,33550,20220225,6,00,0,00268011,,,
920379,티엘비,356860,20220225,6,00,0,00920379,,,
164724,현대엘리베이터,17800,20220225,6,00,0,00164724,,,
102432,계룡건설산업,13580,20220225,6,00,0,00102432,,,
474588,한중엔시에스,107640,20220225,6,00,0,00474588,,,
128032,삼일제약,520,20220225,6,00,0,00128032,,,
660291,옵티시스,109080,20220225,6,00,0,00660291,,,
606886,엔지켐생명과학,183490,20220228,6,00,0,00606886,,,
1275665,리메드,302550,20220228,7,00,0,001275665,,,
141404,영풍제지,6740,20220228,6,00,0,00141404,,,
1274310,이오플로우,294090,20220228,7,00,0,001274310,,,
118284,동일금속,109860,20220225,6,00,0,00118284,,,
1405585,IBKS제12호스팩,335870,20220225,7,00,0,001405585,,,
181943,에스제이엠홀딩스,25530,20220225,6,00,0,00181943,,,
159218,한전KPS,51600,20220225,6,00,0,00159218,,,
108001,남화토건,91590,20220225,6,00,0,00108001,,,
1071041,CJ 바이오사이언스,311690,20220228,7,00,0,001071041,,,
348292,한빛소프트,47080,20220228,6,00,0,00348292,,,
155498,풍림산업,1310,20220225,6,00,0,00155498,,,
114552,도화엔지니어링,2150,20220225,6,00,0,00114552,,,
1113499,시큐센,232830,20220225,7,00,0,001113499,,,
138303,쌍용정보통신,10280,20220225,6,00,0,00138303,,,
268251,다산네트웍스,39560,20220225,6,00,0,00268251,,,
145464,이구산업,25820,20220225,6,00,0,00145464,,,
442145,아바코,83930,20220225,6,00,0,00442145,,,
411446,큐에스아이,66310,20220225,6,00,0,00411446,,,
1113754,오션브릿지,241790,20220225,7,00,0,001113754,,,
992543,삼양옵틱스,225190,20220225,6,00,0,00992543,,,
112004,알바이오,3190,20220225,6,00,0,00112004,,,
1303029,알비더블유,361570,20220223,7,00,0,001303029,,,
1414936,SK6호스팩,340350,20220223,7,00,0,001414936,,,
760971,크래프톤,259960,20220225,6,00,0,00760971,,,
1093007,LS전선아시아,229640,20220225,7,00,0,001093007,,,
599489,청광건설,140290,20220225,6,00,0,00599489,,,
298687,스포츠서울,39670,20220225,6,00,0,00298687,,,
815095,우리이앤엘,153490,20220225,6,00,0,00815095,,,
221728,하츠,66130,20220225,6,00,0,00221728,,,
129989,코스모신소재,5070,20220225,6,00,0,00129989,,,
1137295,프리시젼바이오,335810,20220225,7,00,0,001137295,,,
126779,삼아알미늄,6110,20220228,6,00,0,00126779,,,
560849,에스앤디,260970,20220224,6,00,0,00560849,,,
1047707,바이오로그디바이스,208710,20220228,7,00,0,001047707,,,
390514,이루온,65440,20220228,6,00,0,00390514,,,
137252,사조동아원,8040,20220225,6,00,0,00137252,,,
1098792,본느,226340,20220225,7,00,0,001098792,,,
110547,넥상스코리아,3050,20220225,6,00,0,00110547,,,
541862,판도라티비,202960,20220225,6,00,0,00541862,,,
1391103,브랜드엑스코퍼레이션,337930,20220225,7,00,0,001391103,,,
532129,영림원소프트랩,60850,20220225,6,00,0,00532129,,,
155212,포스코 ICT,22100,20220225,6,00,0,00155212,,,
1459212,원준,382840,20220225,7,00,0,001459212,,,
162072,한신기계공업,11700,20220225,6,00,0,00162072,,,
1227039,브릿지바이오,288330,20220225,7,00,0,001227039,,,
1168383,일동제약,249420,20220225,7,00,0,001168383,,,
958327,지앤비에스엔지니어링,382800,20220224,6,00,0,00958327,,,
506294,가비아,79940,20220224,6,00,0,00506294,,,
1515323,LG에너지솔루션,373220,20220225,7,00,0,001515323,,,
1016886,테크엔,308700,20220225,7,00,0,001016886,,,
112457,대주산업,3310,20220225,6,00,0,00112457,,,
961774,유티아이,179900,20220225,6,00,0,00961774,,,
1011562,우성아이비,194610,20220225,7,00,0,001011562,,,
813389,베셀,177350,20220225,6,00,0,00813389,,,
352000,하우리,49130,20220225,6,00,0,00352000,,,
963976,SG,255220,20220225,6,00,0,00963976,,,
670085,엘아이에스,138690,20220225,6,00,0,00670085,,,
1256864,에이비엘바이오,298380,20220225,7,00,0,001256864,,,
1037214,케이피에스,256940,20220225,7,00,0,001037214,,,
103662,광명전기,17040,20220225,6,00,0,00103662,,,
244747,파크시스템스,140860,20220225,6,00,0,00244747,,,
413417,우리손에프앤지,73560,20220225,6,00,0,00413417,,,
327396,옵트론텍,82210,20220224,6,00,0,00327396,,,
596677,매커스,93520,20220224,6,00,0,00596677,,,
1160974,바이오에프디엔씨,251120,20220224,7,00,0,001160974,,,
1381984,비트나인,357880,20220228,7,00,0,001381984,,,
102760,두산건설,11160,20220224,6,00,0,00102760,,,
818472,이큐셀,160600,20220224,6,00,0,00818472,,,
634728,이크레더블,92130,20220223,6,00,0,00634728,,,
1596665,한국제10호스팩,409570,20220225,7,00,0,001596665,,,
360577,엑사이엔씨,54940,20220225,6,00,0,00360577,,,
109806,삼일씨엔에스,4440,20220225,6,00,0,00109806,,,
480783,상신이디피,91580,20220225,6,00,0,00480783,,,
612489,아이쓰리시스템,214430,20220225,6,00,0,00612489,,,
1016479,오로스테크놀로지,322310,20220225,7,00,0,001016479,,,
1234297,미원에스씨,268280,20220225,7,00,0,001234297,,,
763473,코스메카코리아,241710,20220225,6,00,0,00763473,,,
136448,신신제약,2800,20220225,6,00,0,00136448,,,
249982,솔본,35610,20220225,6,00,0,00249982,,,
140858,영신금속,7530,20220224,6,00,0,00140858,,,
140946,한솔로지스틱스,9180,20220224,6,00,0,00140946,,,
1014657,비즈니스온,138580,20220228,7,00,0,001014657,,,
614089,에이원알폼,234070,20220228,6,00,0,00614089,,,
364795,레드로버,60300,20220225,6,00,0,00364795,,,
148522,퍼스텍,10820,20220225,6,00,0,00148522,,,
587925,바이오리더스,142760,20220225,6,00,0,00587925,,,
1437292,미래에셋맵스리츠,357250,20220225,7,00,0,001437292,,,
1593242,하나금융21호스팩,406760,20220225,7,00,0,001593242,,,
1586172,하이제7호스팩,400840,20220228,7,00,0,001586172,,,
158316,NICE,34310,20220225,6,00,0,00158316,,,
1250374,에스에스알,275630,20220225,7,00,0,001250374,,,
878517,에스케이씨에스,224020,20220225,6,00,0,00878517,,,
767628,나이벡,138610,20220225,6,00,0,00767628,,,
578325,럭스피아,92590,20220225,6,00,0,00578325,,,
141149,영진약품,3520,20220225,6,00,0,00141149,,,
449254,쎄트렉아이,99320,20220225,6,00,0,00449254,,,
101488,경동나비엔,9450,20220224,6,00,0,00101488,,,
1021666,덕산테코피아,317330,20220221,7,00,0,001021666,,,
139454,애경산업,18250,20220221,6,00,0,00139454,,,
1259418,대보마그네틱,290670,20220225,7,00,0,001259418,,,
231442,디지틀조선,33130,20220225,6,00,0,00231442,,,
1046391,싸이토젠,217330,20220225,7,00,0,001046391,,,
108746,큐로,15590,20220225,6,00,0,00108746,,,
1276901,엔피,291230,20220225,7,00,0,001276901,,,
442048,아바텍,149950,20220225,6,00,0,00442048,,,
663289,위월드,140660,20220225,6,00,0,00663289,,,
1099861,에이텍티앤,224110,20220225,7,00,0,001099861,,,
521390,뉴파워프라즈마,144960,20220225,6,00,0,00521390,,,
173661,에스지신성건설,1970,20220225,6,00,0,00173661,,,
238153,파세코,37070,20220225,6,00,0,00238153,,,
1168684,스튜디오드래곤,253450,20220224,7,00,0,001168684,,,
617314,타이거일렉,219130,20220224,6,00,0,00617314,,,
155258,포스코강판,58430,20220224,6,00,0,00155258,,,
602279,그린플러스,186230,20220225,6,00,0,00602279,,,
348034,액토즈소프트,52790,20220228,6,00,0,00348034,,,
868705,윈스,136540,20220228,6,00,0,00868705,,,
1105621,엔투텍,227950,20220228,7,00,0,001105621,,,
1214248,뉴트리,270870,20220228,7,00,0,001214248,,,
417167,풍원정밀,371950,20220228,6,00,0,00417167,,,
1051092,피씨엘,241820,20220228,7,00,0,001051092,,,
664048,우리넷,115440,20220218,6,00,0,00664048,,,
899459,레이언스,228850,20220218,6,00,0,00899459,,,
1335453,오하임아이엔티,309930,20220218,7,00,0,001335453,,,
1165155,모비스,250060,20220218,7,00,0,001165155,,,
236863,희림,37440,20220218,6,00,0,00236863,,,
555740,툴코리아,110660,20220222,6,00,0,00555740,,,
1166109,예선테크,250930,20220222,7,00,0,001166109,,,
832700,에이펙스인텍,207490,20220222,6,00,0,00832700,,,
1316254,효성첨단소재,298050,20220223,7,00,0,001316254,,,
113207,대한전선,1440,20220223,6,00,0,00113207,,,
103015,고려제약,14570,20220223,6,00,0,00103015,,,
148470,제일전기공업,199820,20220223,6,00,0,00148470,,,
102618,계양전기,12200,20220223,6,00,0,00102618,,,
122056,미창석유공업,3650,20220223,6,00,0,00122056,,,
1047415,정다운,208140,20220223,7,00,0,001047415,,,
203023,시노펙스,25320,20220222,6,00,0,00203023,,,
1399071,고바이오랩,348150,20220223,7,00,0,001399071,,,
1109539,와이아이케이,232140,20220223,7,00,0,001109539,,,
990563,피엔아이컴퍼니,242350,20220224,6,00,0,00990563,,,
520610,씨큐브,101240,20220224,6,00,0,00520610,,,
147152,유니크,11320,20220224,6,00,0,00147152,,,
1140837,이지트로닉스,377330,20220228,7,00,0,001140837,,,
671376,티웨이항공,91810,20220228,6,00,0,00671376,,,
1101722,한송네오텍,226440,20220218,7,00,0,001101722,,,
1258710,이노메트리,302430,20220218,7,00,0,001258710,,,
1089350,켐트로스,220260,20220218,7,00,0,001089350,,,
374020,이엘피,63760,20220218,6,00,0,00374020,,,
255044,현대에이치티,39010,20220218,6,00,0,00255044,,,
983271,엔에이치엔,181710,20220218,6,00,0,00983271,,,
1591262,디비금융스팩10호,404950,20220218,7,00,0,001591262,,,
861100,아이케이세미콘,149010,20220223,6,00,0,00861100,,,
1203808,AP시스템,265520,20220223,7,00,0,001203808,,,
598198,컴퍼니케이,307930,20220223,6,00,0,00598198,,,
977377,에이비온,203400,20220223,6,00,0,00977377,,,
152729,광전자,17900,20220223,6,00,0,00152729,,,
765462,씨에스베어링,297090,20220223,6,00,0,00765462,,,
379229,에스에이티,60540,20220224,6,00,0,00379229,,,
298377,아이씨디,40910,20220224,6,00,0,00298377,,,
1029394,에코마케팅,230360,20220224,7,00,0,001029394,,,
1412938,베른,322190,20220224,7,00,0,001412938,,,
1576713,엔에이치스팩22호,396770,20220228,7,00,0,001576713,,,
494546,오비고,352910,20220228,6,00,0,00494546,,,
766106,트루윈,105550,20220218,6,00,0,00766106,,,
492353,파이오링크,170790,20220218,6,00,0,00492353,,,
1583397,하나금융20호스팩,400560,20220218,7,00,0,001583397,,,
1534522,삼성머스트스팩5호,380320,20220218,7,00,0,001534522,,,
493501,씨디네트웍스,73710,20220217,6,00,0,00493501,,,
1068737,에이치피오,357230,20220217,7,00,0,001068737,,,
491053,진바이오텍,86060,20220223,6,00,0,00491053,,,
651017,나우IB,293580,20220223,6,00,0,00651017,,,
990396,뿌리깊은나무들,266170,20220217,6,00,0,00990396,,,
203582,한솔홈데코,25750,20220217,6,00,0,00203582,,,
1409095,맥스트,377030,20220222,7,00,0,001409095,,,
454937,덕신하우징,90410,20220223,6,00,0,00454937,,,
101257,경남기업,800,20220224,6,00,0,00101257,,,
595191,후성,93370,20220224,6,00,0,00595191,,,
874803,AP위성,211270,20220224,6,00,0,00874803,,,
203209,에쎈테크,43340,20220224,6,00,0,00203209,,,
267979,한일화학,7770,20220224,6,00,0,00267979,,,
561866,락앤락,115390,20220218,6,00,0,00561866,,,
1323032,케이카,381970,20220218,7,00,0,001323032,,,
977650,엔케이맥스,182400,20220218,6,00,0,00977650,,,
407036,선바이오,67370,20220222,6,00,0,00407036,,,
1428249,케이프이에스제4호,347140,20220218,7,00,0,001428249,,,
977641,하이로닉,149980,20220223,6,00,0,00977641,,,
673976,지스마트글로벌,114570,20220223,6,00,0,00673976,,,
1357446,퓨런티어,370090,20220223,7,00,0,001357446,,,
153278,서연탑메탈,19770,20220223,6,00,0,00153278,,,
156488,휴스틸,5010,20220223,6,00,0,00156488,,,
138206,쌍용건설,12650,20220223,6,00,0,00138206,,,
890388,지성이씨에스,138290,20220224,6,00,0,00890388,,,
357607,케이피티유,54410,20220224,6,00,0,00357607,,,
838005,서진시스템,178320,20220224,6,00,0,00838005,,,
122472,백광산업,1340,20220224,6,00,0,00122472,,,
1532603,화승알앤에이,378850,20220228,7,00,0,001532603,,,
148461,제일연마,1560,20220228,6,00,0,00148461,,,
1159853,휴온스,243070,20220218,7,00,0,001159853,,,
385363,빅텍,65450,20220218,6,00,0,00385363,,,
174208,진성티이씨,36890,20220218,6,00,0,00174208,,,
866594,미애부,225850,20220223,6,00,0,00866594,,,
530121,디에스케이,109740,20220223,6,00,0,00530121,,,
203847,국일신동,60480,20220223,6,00,0,00203847,,,
886792,루켄테크놀러지스,162120,20220224,6,00,0,00886792,,,
334615,콜마파마,38710,20220224,6,00,0,00334615,,,
1065679,이노인스트루먼트,215790,20220224,7,00,0,001065679,,,
106119,금양,1570,20220224,6,00,0,00106119,,,
1130885,바이오인프라생명과학,266470,20220228,7,00,0,001130885,,,
166272,화승코퍼레이션,13520,20220228,6,00,0,00166272,,,
1505450,DB금융스팩8호,367340,20220218,7,00,0,001505450,,,
1505469,DB금융스팩9호,367360,20220218,7,00,0,001505469,,,
1167056,샘표식품,248170,20220222,7,00,0,001167056,,,
1142075,핑거,163730,20220223,7,00,0,001142075,,,
942131,앤디포스,238090,20220223,6,00,0,00942131,,,
1063954,수젠텍,253840,20220223,7,00,0,001063954,,,
155452,풍국주정,23900,20220218,6,00,0,00155452,,,
247975,솔브레인홀딩스,36830,20220218,6,00,0,00247975,,,
1591606,IBKS제17호스팩,405350,20220218,7,00,0,001591606,,,
489243,동아엘텍,88130,20220218,6,00,0,00489243,,,
1182578,대유에이피,290120,20220224,7,00,0,001182578,,,
611286,블루탑,191600,20220224,6,00,0,00611286,,,
101664,경보제약,214390,20220224,6,00,0,00101664,,,
1109937,티앤알바이오팹,246710,20220218,7,00,0,001109937,,,
106456,지앤엘,14590,20220218,6,00,0,00106456,,,
106313,금호건설,2990,20220218,6,00,0,00106313,,,
1116344,이비테크,208850,20220218,7,00,0,001116344,,,
965813,미투온,201490,20220223,6,00,0,00965813,,,
1035678,와이제이엠게임즈,193250,20220223,7,00,0,001035678,,,
103042,케이씨티시,9070,20220223,6,00,0,00103042,,,
1261893,케이씨텍,281820,20220218,7,00,0,001261893,,,
195229,휠라홀딩스,81660,20220223,6,00,0,00195229,,,
1453670,휴럼,353190,20220224,7,00,0,001453670,,,
870481,에코캡,128540,20220224,6,00,0,00870481,,,
578130,아퓨어스,149300,20220224,6,00,0,00578130,,,
488989,한양디지텍,78350,20220228,6,00,0,00488989,,,
527464,에이치시티,72990,20220217,6,00,0,00527464,,,
493185,제이스텍,90470,20220217,6,00,0,00493185,,,
122694,범양건영,2410,20220218,6,00,0,00122694,,,
1309795,알로이스,297570,20220218,7,00,0,001309795,,,
138792,아시아나항공,20560,20220218,6,00,0,00138792,,,
1217865,프롬바이오,377220,20220218,7,00,0,001217865,,,
811372,노바렉스,194700,20220223,6,00,0,00811372,,,
298340,에스티아이,39440,20220223,6,00,0,00298340,,,
1135640,이삭엔지니어링,351330,20220217,7,00,0,001135640,,,
962922,팬젠,222110,20220223,6,00,0,00962922,,,
415646,드림텍,192650,20220218,6,00,0,00415646,,,
472890,동국알앤에스,75970,20220223,6,00,0,00472890,,,
146214,일성신약,3120,20220224,6,00,0,00146214,,,
323868,웹케시,53580,20220224,6,00,0,00323868,,,
288343,삼영이엔씨,65570,20220224,6,00,0,00288343,,,
599285,서플러스글로벌,140070,20220228,6,00,0,00599285,,,
1203376,유비쿼스,264450,20220228,7,00,0,001203376,,,
166573,환인제약,16580,20220217,6,00,0,00166573,,,
1137383,카카오게임즈,293490,20220218,7,00,0,001137383,,,
1208885,경동도시가스,267290,20220218,7,00,0,001208885,,,
177320,대성미생물,36480,20220218,6,00,0,00177320,,,
216498,성도이엔지,37350,20220223,6,00,0,00216498,,,
1142400,이루다,164060,20220223,7,00,0,001142400,,,
1412725,두산퓨얼셀,336260,20220223,7,00,0,001412725,,,
1144028,씨티케이,260930,20220222,7,00,0,001144028,,,
363486,로체시스템즈,71280,20220223,6,00,0,00363486,,,
579139,한국맥널티,222980,20220223,6,00,0,00579139,,,
1526949,하이제6호스팩,377400,20220223,7,00,0,001526949,,,
1013694,인카금융서비스,211050,20220223,7,00,0,001013694,,,
389998,이엔코퍼레이션,66980,20220224,6,00,0,00389998,,,
138190,GS글로벌,1250,20220224,6,00,0,00138190,,,
557508,GKL,114090,20220224,6,00,0,00557508,,,
1566248,에코프로에이치엔,383310,20220217,7,00,0,001566248,,,
258360,위지트,36090,20220218,6,00,0,00258360,,,
491415,인포바인,115310,20220223,6,00,0,00491415,,,
226316,호전실업,111110,20220223,6,00,0,00226316,,,
1169267,세화피앤씨,252500,20220223,7,00,0,001169267,,,
136226,신성델타테크,65350,20220223,6,00,0,00136226,,,
145552,이수화학,5950,20220223,6,00,0,00145552,,,
962393,포인트모바일,318020,20220223,6,00,0,00962393,,,
130046,다함이텍,9280,20220223,6,00,0,00130046,,,
1436479,토마토시스템,393210,20220223,7,00,0,001436479,,,
632793,전진바이오팜,110020,20220224,6,00,0,00632793,,,
152862,코오롱,2020,20220224,6,00,0,00152862,,,
610083,비아트론,141000,20220224,6,00,0,00610083,,,
765851,위더스제약,330350,20220228,6,00,0,00765851,,,
761059,펌텍코리아,251970,20220218,6,00,0,00761059,,,
1128622,줌인터넷,239340,20220218,7,00,0,001128622,,,
330044,캠시스,50110,20220218,6,00,0,00330044,,,
1393721,포커스에이치엔에스,331380,20220218,7,00,0,001393721,,,
682992,케이티비네트워크,298870,20220223,6,00,0,00682992,,,
1118281,피플바이오,304840,20220223,7,00,0,001118281,,,
488402,서울바이오시스,92190,20220222,6,00,0,00488402,,,
138260,SIMPAC,9160,20220222,6,00,0,00138260,,,
206084,세아메탈,33020,20220223,6,00,0,00206084,,,
407975,엔터미디어,68420,20220224,6,00,0,00407975,,,
341916,오스템임플란트,48260,20220224,6,00,0,00341916,,,
140955,한솔케미칼,14680,20220224,6,00,0,00140955,,,
104722,국제약품,2720,20220224,6,00,0,00104722,,,
239639,삼표시멘트,38500,20220224,6,00,0,00239639,,,
508344,SK디앤디,210980,20220228,6,00,0,00508344,,,
540447,유니테스트,86390,20220218,6,00,0,00540447,,,
1014718,제노코,361390,20220218,7,00,0,001014718,,,
149770,중앙에너비스,440,20220218,6,00,0,00149770,,,
527491,코리아에스이,101670,20220223,6,00,0,00527491,,,
375931,인선이엔티,60150,20220223,6,00,0,00375931,,,
1063990,로보로보,215100,20220223,7,00,0,001063990,,,
220622,서호전기,65710,20220223,6,00,0,00220622,,,
602172,와이엠티,251370,20220222,6,00,0,00602172,,,
1493535,하나금융17호스팩,363260,20220222,7,00,0,001493535,,,
929228,엔에스컴퍼니,224760,20220223,6,00,0,00929228,,,
384762,파커스,65690,20220224,6,00,0,00384762,,,
135999,신라섬유,1000,20220224,6,00,0,00135999,,,
1089378,디와이디,219550,20220224,7,00,0,001089378,,,
346966,에코솔루션,52510,20220224,6,00,0,00346966,,,
659815,금오하이텍,165270,20220225,6,00,0,00659815,,,
301112,삼화네트웍스,46390,20220228,6,00,0,00301112,,,
117072,동양건설산업,5900,20220228,6,00,0,00117072,,,
273420,이스트소프트,47560,20220223,6,00,0,00273420,,,
1363818,롯데리츠,330590,20220223,7,00,0,001363818,,,
1316236,효성화학,298000,20220223,7,00,0,001316236,,,
1012066,HK이노엔,195940,20220223,7,00,0,001012066,,,
1182408,소프트캠프,258790,20220223,7,00,0,001182408,,,
117179,디와이,13570,20220224,6,00,0,00117179,,,
861720,이즈미디어,181340,20220224,6,00,0,00861720,,,
1181515,엘앤씨바이오,290650,20220224,7,00,0,001181515,,,
1407158,신한제6호스팩,333050,20220224,7,00,0,001407158,,,
1023318,센코,347000,20220224,7,00,0,001023318,,,
1195828,대원모방,311840,20220224,7,00,0,001195828,,,
1415892,제이알글로벌리츠,348950,20220223,7,00,0,001415892,,,
611736,엑시콘,92870,20220223,6,00,0,00611736,,,
239514,삼진엘앤디,54090,20220223,6,00,0,00239514,,,
983916,제노포커스,187420,20220223,6,00,0,00983916,,,
374738,위세아이텍,65370,20220224,6,00,0,00374738,,,
124577,엠소닉,8120,20220224,6,00,0,00124577,,,
1108442,에치에프알,230240,20220218,7,00,0,001108442,,,
107303,피엔에스커튼월,33220,20220223,6,00,0,00107303,,,
1572489,한화플러스제2호스팩,386580,20220223,7,00,0,001572489,,,
373571,룽투코리아,60240,20220223,6,00,0,00373571,,,
111999,대원제약,3220,20220223,6,00,0,00111999,,,
116949,디티알오토모티브,7340,20220223,6,00,0,00116949,,,
807379,신흥에스이씨,243840,20220222,6,00,0,00807379,,,
222532,LG헬로비전,37560,20220222,6,00,0,00222532,,,
363927,NE능률,53290,20220223,6,00,0,00363927,,,
117726,동양피스톤,92780,20220223,6,00,0,00117726,,,
154055,태원물산,1420,20220223,6,00,0,00154055,,,
393618,제노텍,66830,20220224,6,00,0,00393618,,,
423177,텔레칩스,54450,20220224,6,00,0,00423177,,,
579971,칩스앤미디어,94360,20220224,6,00,0,00579971,,,
164308,이마트에브리데이,10090,20220224,6,00,0,00164308,,,
1119651,엘리비젼,276240,20220224,7,00,0,001119651,,,
132725,성보화학,3080,20220222,6,00,0,00132725,,,
111458,대영포장,14160,20220222,6,00,0,00111458,,,
1418543,케이비제20호스팩,342550,20220223,7,00,0,001418543,,,
1259232,노바텍,285490,20220223,7,00,0,001259232,,,
